PERMNO,date,TICKER,COMNAM,CUSIP,PRC,VOL
85914,20011005,BBY,BEST BUY COMPANY INC,08651610,49.70000,3425100
85914,20011008,BBY,BEST BUY COMPANY INC,08651610,48.17000,2899100
85914,20011009,BBY,BEST BUY COMPANY INC,08651610,47.35000,2560000
85914,20011010,BBY,BEST BUY COMPANY INC,08651610,50.90000,3589800
85914,20011011,BBY,BEST BUY COMPANY INC,08651610,53.95000,7102500
85914,20011012,BBY,BEST BUY COMPANY INC,08651610,53.00000,3718800
85914,20011015,BBY,BEST BUY COMPANY INC,08651610,53.20000,1972700
85914,20011016,BBY,BEST BUY COMPANY INC,08651610,52.93000,2291100
85914,20011017,BBY,BEST BUY COMPANY INC,08651610,51.95000,3376500
85914,20011018,BBY,BEST BUY COMPANY INC,08651610,51.85000,2823100
85914,20011019,BBY,BEST BUY COMPANY INC,08651610,53.33000,2655500
85914,20011022,BBY,BEST BUY COMPANY INC,08651610,53.28000,3049300
85914,20011023,BBY,BEST BUY COMPANY INC,08651610,54.51000,4679000
85914,20011024,BBY,BEST BUY COMPANY INC,08651610,55.08000,2463900
85914,20011025,BBY,BEST BUY COMPANY INC,08651610,55.98000,3351100
85914,20011026,BBY,BEST BUY COMPANY INC,08651610,55.20000,2329200
85914,20011029,BBY,BEST BUY COMPANY INC,08651610,53.25000,2767300
85914,20011030,BBY,BEST BUY COMPANY INC,08651610,52.28000,3920000
85914,20011031,BBY,BEST BUY COMPANY INC,08651610,54.90000,4248900
85914,20011101,BBY,BEST BUY COMPANY INC,08651610,57.60000,4671100
85914,20011102,BBY,BEST BUY COMPANY INC,08651610,57.94000,4871700
85914,20011105,BBY,BEST BUY COMPANY INC,08651610,59.11000,3684800
85914,20011106,BBY,BEST BUY COMPANY INC,08651610,60.75000,3140400
85914,20011107,BBY,BEST BUY COMPANY INC,08651610,61.05000,2773100
85914,20011108,BBY,BEST BUY COMPANY INC,08651610,60.27000,4094200
85914,20011109,BBY,BEST BUY COMPANY INC,08651610,60.40000,2144100
85914,20011112,BBY,BEST BUY COMPANY INC,08651610,61.16000,3023100
85914,20011113,BBY,BEST BUY COMPANY INC,08651610,64.97000,4793300
85914,20011114,BBY,BEST BUY COMPANY INC,08651610,66.40000,4637000
85914,20011115,BBY,BEST BUY COMPANY INC,08651610,67.10000,4300500
85914,20011116,BBY,BEST BUY COMPANY INC,08651610,65.07000,5533200
85914,20011119,BBY,BEST BUY COMPANY INC,08651610,67.49000,3208800
85914,20011120,BBY,BEST BUY COMPANY INC,08651610,66.26000,2549800
85914,20011121,BBY,BEST BUY COMPANY INC,08651610,67.37000,1901600
85914,20011123,BBY,BEST BUY COMPANY INC,08651610,68.22000,968100
85914,20011126,BBY,BEST BUY COMPANY INC,08651610,70.82000,5030900
85914,20011127,BBY,BEST BUY COMPANY INC,08651610,71.08000,4088000
85914,20011128,BBY,BEST BUY COMPANY INC,08651610,69.90000,2767700
85914,20011129,BBY,BEST BUY COMPANY INC,08651610,70.25000,2366700
85914,20011130,BBY,BEST BUY COMPANY INC,08651610,71.39000,2717900
85914,20011203,BBY,BEST BUY COMPANY INC,08651610,72.55000,3622300
85914,20011204,BBY,BEST BUY COMPANY INC,08651610,72.37000,3303700
85914,20011205,BBY,BEST BUY COMPANY INC,08651610,73.31000,4150900
85914,20011206,BBY,BEST BUY COMPANY INC,08651610,69.48000,7600700
85914,20011207,BBY,BEST BUY COMPANY INC,08651610,70.16000,3566800
85914,20011210,BBY,BEST BUY COMPANY INC,08651610,68.30000,2490700
85914,20011211,BBY,BEST BUY COMPANY INC,08651610,69.20000,2157700
85914,20011212,BBY,BEST BUY COMPANY INC,08651610,67.20000,3767700
85914,20011213,BBY,BEST BUY COMPANY INC,08651610,66.05000,3421400
85914,20011214,BBY,BEST BUY COMPANY INC,08651610,66.95000,3683500
85914,20011217,BBY,BEST BUY COMPANY INC,08651610,69.00000,3946500
85914,20011218,BBY,BEST BUY COMPANY INC,08651610,72.55000,5365200
85914,20011219,BBY,BEST BUY COMPANY INC,08651610,73.46000,3585400
85914,20011220,BBY,BEST BUY COMPANY INC,08651610,72.85000,3185800
85914,20011221,BBY,BEST BUY COMPANY INC,08651610,72.03000,2406500
85914,20011224,BBY,BEST BUY COMPANY INC,08651610,72.67000,933100
85914,20011226,BBY,BEST BUY COMPANY INC,08651610,72.87000,2280700
85914,20011227,BBY,BEST BUY COMPANY INC,08651610,73.90000,1557000
85914,20011228,BBY,BEST BUY COMPANY INC,08651610,74.63000,2017000
85914,20011231,BBY,BEST BUY COMPANY INC,08651610,74.48000,2118400
85914,20020102,BBY,BEST BUY COMPANY INC,08651610,72.00000,3234200
85914,20020103,BBY,BEST BUY COMPANY INC,08651610,72.90000,3174200
85914,20020104,BBY,BEST BUY COMPANY INC,08651610,73.88000,2144100
85914,20020107,BBY,BEST BUY COMPANY INC,08651610,73.84000,3329200
85914,20020108,BBY,BEST BUY COMPANY INC,08651610,74.76000,2311900
85914,20020109,BBY,BEST BUY COMPANY INC,08651610,75.16000,5178400
85914,20020110,BBY,BEST BUY COMPANY INC,08651610,73.77000,5556800
85914,20020111,BBY,BEST BUY COMPANY INC,08651610,72.70000,2940200
85914,20020114,BBY,BEST BUY COMPANY INC,08651610,72.46000,2640600
85914,20020115,BBY,BEST BUY COMPANY INC,08651610,73.70000,2563800
85914,20020116,BBY,BEST BUY COMPANY INC,08651610,73.30000,2318200
85914,20020117,BBY,BEST BUY COMPANY INC,08651610,73.18000,2019100
85914,20020118,BBY,BEST BUY COMPANY INC,08651610,73.18000,1737100
85914,20020122,BBY,BEST BUY COMPANY INC,08651610,72.06000,1881400
85914,20020123,BBY,BEST BUY COMPANY INC,08651610,74.00000,2650900
85914,20020124,BBY,BEST BUY COMPANY INC,08651610,73.41000,2425300
85914,20020125,BBY,BEST BUY COMPANY INC,08651610,72.19000,1913500
85914,20020128,BBY,BEST BUY COMPANY INC,08651610,72.95000,1757100
85914,20020129,BBY,BEST BUY COMPANY INC,08651610,70.66000,2821600
85914,20020130,BBY,BEST BUY COMPANY INC,08651610,72.84000,2596300
85914,20020131,BBY,BEST BUY COMPANY INC,08651610,74.00000,1773000
85914,20020201,BBY,BEST BUY COMPANY INC,08651610,72.55000,1520700
85914,20020204,BBY,BEST BUY COMPANY INC,08651610,71.31000,2522900
85914,20020205,BBY,BEST BUY COMPANY INC,08651610,69.90000,3126000
85914,20020206,BBY,BEST BUY COMPANY INC,08651610,68.52000,2898200
85914,20020207,BBY,BEST BUY COMPANY INC,08651610,68.45000,3191000
85914,20020208,BBY,BEST BUY COMPANY INC,08651610,70.12000,2660100
85914,20020211,BBY,BEST BUY COMPANY INC,08651610,72.31000,1975900
85914,20020212,BBY,BEST BUY COMPANY INC,08651610,73.05000,2170600
85914,20020213,BBY,BEST BUY COMPANY INC,08651610,74.90000,2280700
85914,20020214,BBY,BEST BUY COMPANY INC,08651610,73.20000,1865300
85914,20020215,BBY,BEST BUY COMPANY INC,08651610,72.03000,1665200
85914,20020219,BBY,BEST BUY COMPANY INC,08651610,68.91000,5292300
85914,20020220,BBY,BEST BUY COMPANY INC,08651610,72.16000,4689400
85914,20020221,BBY,BEST BUY COMPANY INC,08651610,70.65000,2369700
85914,20020222,BBY,BEST BUY COMPANY INC,08651610,67.61000,9094100
85914,20020225,BBY,BEST BUY COMPANY INC,08651610,69.25000,4056000
85914,20020226,BBY,BEST BUY COMPANY INC,08651610,70.00000,2743800
85914,20020227,BBY,BEST BUY COMPANY INC,08651610,65.70000,8652200
85914,20020228,BBY,BEST BUY COMPANY INC,08651610,67.40000,8131400
85914,20020301,BBY,BEST BUY COMPANY INC,08651610,68.03000,4016000
85914,20020304,BBY,BEST BUY COMPANY INC,08651610,69.84000,2736600
85914,20020305,BBY,BEST BUY COMPANY INC,08651610,67.25000,3826400
85914,20020306,BBY,BEST BUY COMPANY INC,08651610,68.57000,2376200
85914,20020307,BBY,BEST BUY COMPANY INC,08651610,72.99000,7072500
85914,20020308,BBY,BEST BUY COMPANY INC,08651610,75.40000,3517100
85914,20020311,BBY,BEST BUY COMPANY INC,08651610,74.92000,2598200
85914,20020312,BBY,BEST BUY COMPANY INC,08651610,74.45000,2527600
85914,20020313,BBY,BEST BUY COMPANY INC,08651610,75.27000,2441300
85914,20020314,BBY,BEST BUY COMPANY INC,08651610,76.61000,2174500
85914,20020315,BBY,BEST BUY COMPANY INC,08651610,78.91000,3181900
85914,20020318,BBY,BEST BUY COMPANY INC,08651610,78.00000,3198100
85914,20020319,BBY,BEST BUY COMPANY INC,08651610,79.95000,2967300
85914,20020320,BBY,BEST BUY COMPANY INC,08651610,80.05000,2523700
85914,20020321,BBY,BEST BUY COMPANY INC,08651610,79.01000,2575000
85914,20020322,BBY,BEST BUY COMPANY INC,08651610,79.94000,1795200
85914,20020325,BBY,BEST BUY COMPANY INC,08651610,77.56000,1956400
85914,20020326,BBY,BEST BUY COMPANY INC,08651610,78.86000,2734700
85914,20020327,BBY,BEST BUY COMPANY INC,08651610,78.68000,2133100
85914,20020328,BBY,BEST BUY COMPANY INC,08651610,79.20000,2007500
85914,20020401,BBY,BEST BUY COMPANY INC,08651610,79.48000,2136800
85914,20020402,BBY,BEST BUY COMPANY INC,08651610,75.01000,7523800
85914,20020403,BBY,BEST BUY COMPANY INC,08651610,74.99000,3461200
85914,20020404,BBY,BEST BUY COMPANY INC,08651610,77.01000,3594900
85914,20020405,BBY,BEST BUY COMPANY INC,08651610,76.93000,1702700
85914,20020408,BBY,BEST BUY COMPANY INC,08651610,78.25000,2186200
85914,20020409,BBY,BEST BUY COMPANY INC,08651610,77.84000,1256600
85914,20020410,BBY,BEST BUY COMPANY INC,08651610,78.95000,1679600
85914,20020411,BBY,BEST BUY COMPANY INC,08651610,76.90000,1834800
85914,20020412,BBY,BEST BUY COMPANY INC,08651610,77.48000,1991800
85914,20020415,BBY,BEST BUY COMPANY INC,08651610,77.38000,1301900
85914,20020416,BBY,BEST BUY COMPANY INC,08651610,78.85000,1561100
85914,20020417,BBY,BEST BUY COMPANY INC,08651610,77.73000,1456500
85914,20020418,BBY,BEST BUY COMPANY INC,08651610,78.00000,1349400
85914,20020419,BBY,BEST BUY COMPANY INC,08651610,78.34000,1224000
85914,20020422,BBY,BEST BUY COMPANY INC,08651610,77.58000,1403200
85914,20020423,BBY,BEST BUY COMPANY INC,08651610,75.98000,3283400
85914,20020424,BBY,BEST BUY COMPANY INC,08651610,75.49000,1796100
85914,20020425,BBY,BEST BUY COMPANY INC,08651610,76.79000,2301500
85914,20020426,BBY,BEST BUY COMPANY INC,08651610,75.49000,1785800
85914,20020429,BBY,BEST BUY COMPANY INC,08651610,74.61000,1266300
85914,20020430,BBY,BEST BUY COMPANY INC,08651610,74.35000,3689300
85914,20020501,BBY,BEST BUY COMPANY INC,08651610,73.97000,3072900
85914,20020502,BBY,BEST BUY COMPANY INC,08651610,72.99000,2344500
85914,20020503,BBY,BEST BUY COMPANY INC,08651610,72.10000,2860800
85914,20020506,BBY,BEST BUY COMPANY INC,08651610,71.80000,2878000
85914,20020507,BBY,BEST BUY COMPANY INC,08651610,73.13000,2352000
85914,20020508,BBY,BEST BUY COMPANY INC,08651610,74.80000,2368700
85914,20020509,BBY,BEST BUY COMPANY INC,08651610,73.62000,1793300
85914,20020510,BBY,BEST BUY COMPANY INC,08651610,70.81000,2918900
85914,20020513,BBY,BEST BUY COMPANY INC,08651610,46.80000,3110200
85914,20020514,BBY,BEST BUY COMPANY INC,08651610,48.13000,4908100
85914,20020515,BBY,BEST BUY COMPANY INC,08651610,47.75000,3199700
85914,20020516,BBY,BEST BUY COMPANY INC,08651610,48.25000,3264400
85914,20020517,BBY,BEST BUY COMPANY INC,08651610,49.57000,4084700
85914,20020520,BBY,BEST BUY COMPANY INC,08651610,48.66000,1971000
85914,20020521,BBY,BEST BUY COMPANY INC,08651610,47.22000,2863900
85914,20020522,BBY,BEST BUY COMPANY INC,08651610,46.72000,2131000
85914,20020523,BBY,BEST BUY COMPANY INC,08651610,47.63000,1877500
85914,20020524,BBY,BEST BUY COMPANY INC,08651610,46.10000,2467700
85914,20020528,BBY,BEST BUY COMPANY INC,08651610,46.50000,2320700
85914,20020529,BBY,BEST BUY COMPANY INC,08651610,45.63000,2703500
85914,20020530,BBY,BEST BUY COMPANY INC,08651610,45.05000,2327300
85914,20020531,BBY,BEST BUY COMPANY INC,08651610,46.20000,2324700
85914,20020603,BBY,BEST BUY COMPANY INC,08651610,44.25000,2513800
85914,20020604,BBY,BEST BUY COMPANY INC,08651610,42.83000,4877800
85914,20020605,BBY,BEST BUY COMPANY INC,08651610,44.06000,4516100
85914,20020606,BBY,BEST BUY COMPANY INC,08651610,45.52000,6069500
85914,20020607,BBY,BEST BUY COMPANY INC,08651610,45.39000,4333400
85914,20020610,BBY,BEST BUY COMPANY INC,08651610,44.81000,2994400
85914,20020611,BBY,BEST BUY COMPANY INC,08651610,43.69000,3133800
85914,20020612,BBY,BEST BUY COMPANY INC,08651610,43.19000,4145900
85914,20020613,BBY,BEST BUY COMPANY INC,08651610,41.67000,5440200
85914,20020614,BBY,BEST BUY COMPANY INC,08651610,41.57000,6204100
85914,20020617,BBY,BEST BUY COMPANY INC,08651610,42.26000,4392000
85914,20020618,BBY,BEST BUY COMPANY INC,08651610,39.01000,13479800
85914,20020619,BBY,BEST BUY COMPANY INC,08651610,38.75000,7178000
85914,20020620,BBY,BEST BUY COMPANY INC,08651610,38.00000,4163500
85914,20020621,BBY,BEST BUY COMPANY INC,08651610,36.73000,3873100
85914,20020624,BBY,BEST BUY COMPANY INC,08651610,36.31000,5195100
85914,20020625,BBY,BEST BUY COMPANY INC,08651610,34.42000,5817100
85914,20020626,BBY,BEST BUY COMPANY INC,08651610,35.81000,5244400
85914,20020627,BBY,BEST BUY COMPANY INC,08651610,37.15000,4692700
85914,20020628,BBY,BEST BUY COMPANY INC,08651610,36.30000,4016200
85914,20020701,BBY,BEST BUY COMPANY INC,08651610,36.14000,2467500
85914,20020702,BBY,BEST BUY COMPANY INC,08651610,34.24000,3845600
85914,20020703,BBY,BEST BUY COMPANY INC,08651610,34.83000,4078500
85914,20020705,BBY,BEST BUY COMPANY INC,08651610,36.91000,1999100
85914,20020708,BBY,BEST BUY COMPANY INC,08651610,36.08000,2821100
85914,20020709,BBY,BEST BUY COMPANY INC,08651610,35.72000,2688700
85914,20020710,BBY,BEST BUY COMPANY INC,08651610,35.10000,4148400
85914,20020711,BBY,BEST BUY COMPANY INC,08651610,34.52000,4490100
85914,20020712,BBY,BEST BUY COMPANY INC,08651610,33.14000,3441000
85914,20020715,BBY,BEST BUY COMPANY INC,08651610,33.65000,3811200
85914,20020716,BBY,BEST BUY COMPANY INC,08651610,33.50000,4447700
85914,20020717,BBY,BEST BUY COMPANY INC,08651610,32.19000,4215500
85914,20020718,BBY,BEST BUY COMPANY INC,08651610,32.05000,3144200
85914,20020719,BBY,BEST BUY COMPANY INC,08651610,31.20000,2583400
85914,20020722,BBY,BEST BUY COMPANY INC,08651610,29.35000,4306600
85914,20020723,BBY,BEST BUY COMPANY INC,08651610,28.62000,4188600
85914,20020724,BBY,BEST BUY COMPANY INC,08651610,31.30000,8679200
85914,20020725,BBY,BEST BUY COMPANY INC,08651610,29.83000,4471700
85914,20020726,BBY,BEST BUY COMPANY INC,08651610,29.16000,4625100
85914,20020729,BBY,BEST BUY COMPANY INC,08651610,32.35000,5098800
85914,20020730,BBY,BEST BUY COMPANY INC,08651610,33.43000,5132400
85914,20020731,BBY,BEST BUY COMPANY INC,08651610,32.90000,5435100
85914,20020801,BBY,BEST BUY COMPANY INC,08651610,31.00000,2823500
85914,20020802,BBY,BEST BUY COMPANY INC,08651610,28.90000,5719100
85914,20020805,BBY,BEST BUY COMPANY INC,08651610,28.32000,3027200
85914,20020806,BBY,BEST BUY COMPANY INC,08651610,30.00000,3976500
85914,20020807,BBY,BEST BUY COMPANY INC,08651610,30.80000,3737000
85914,20020808,BBY,BEST BUY COMPANY INC,08651610,19.55000,43248400
85914,20020809,BBY,BEST BUY COMPANY INC,08651610,21.26000,21918000
85914,20020812,BBY,BEST BUY COMPANY INC,08651610,22.51000,9523800
85914,20020813,BBY,BEST BUY COMPANY INC,08651610,22.23000,10184900
85914,20020814,BBY,BEST BUY COMPANY INC,08651610,23.03000,7357100
85914,20020815,BBY,BEST BUY COMPANY INC,08651610,23.21000,6637400
85914,20020816,BBY,BEST BUY COMPANY INC,08651610,23.45000,4622300
85914,20020819,BBY,BEST BUY COMPANY INC,08651610,24.01000,4169400
85914,20020820,BBY,BEST BUY COMPANY INC,08651610,23.86000,2933100
85914,20020821,BBY,BEST BUY COMPANY INC,08651610,23.10000,9734100
85914,20020822,BBY,BEST BUY COMPANY INC,08651610,23.64000,4087500
85914,20020823,BBY,BEST BUY COMPANY INC,08651610,23.05000,3074800
85914,20020826,BBY,BEST BUY COMPANY INC,08651610,22.83000,3384400
85914,20020827,BBY,BEST BUY COMPANY INC,08651610,21.90000,6481600
85914,20020828,BBY,BEST BUY COMPANY INC,08651610,20.40000,9004900
85914,20020829,BBY,BEST BUY COMPANY INC,08651610,21.00000,5255500
85914,20020830,BBY,BEST BUY COMPANY INC,08651610,21.20000,3047300
85914,20020903,BBY,BEST BUY COMPANY INC,08651610,20.51000,5057200
85914,20020904,BBY,BEST BUY COMPANY INC,08651610,20.40000,4195700
85914,20020905,BBY,BEST BUY COMPANY INC,08651610,22.00000,9925400
85914,20020906,BBY,BEST BUY COMPANY INC,08651610,24.00000,8652600
85914,20020909,BBY,BEST BUY COMPANY INC,08651610,24.25000,4359000
85914,20020910,BBY,BEST BUY COMPANY INC,08651610,24.44000,3670500
85914,20020911,BBY,BEST BUY COMPANY INC,08651610,24.83000,2301200
85914,20020912,BBY,BEST BUY COMPANY INC,08651610,24.50000,3552000
85914,20020913,BBY,BEST BUY COMPANY INC,08651610,24.16000,3493800
85914,20020916,BBY,BEST BUY COMPANY INC,08651610,24.09000,4097000
85914,20020917,BBY,BEST BUY COMPANY INC,08651610,25.46000,11018000
85914,20020918,BBY,BEST BUY COMPANY INC,08651610,24.00000,6682200
85914,20020919,BBY,BEST BUY COMPANY INC,08651610,24.15000,6580900
85914,20020920,BBY,BEST BUY COMPANY INC,08651610,24.00000,3068800
85914,20020923,BBY,BEST BUY COMPANY INC,08651610,23.18000,2676000
85914,20020924,BBY,BEST BUY COMPANY INC,08651610,23.27000,2430900
85914,20020925,BBY,BEST BUY COMPANY INC,08651610,24.30000,2821500
85914,20020926,BBY,BEST BUY COMPANY INC,08651610,25.10000,3231600
85914,20020927,BBY,BEST BUY COMPANY INC,08651610,23.74000,2950700
85914,20020930,BBY,BEST BUY COMPANY INC,08651610,22.31000,4856500
85914,20021001,BBY,BEST BUY COMPANY INC,08651610,22.00000,6638500
85914,20021002,BBY,BEST BUY COMPANY INC,08651610,21.18000,3513800
85914,20021003,BBY,BEST BUY COMPANY INC,08651610,21.26000,3554500
85914,20021004,BBY,BEST BUY COMPANY INC,08651610,20.96000,8132200
85914,20021007,BBY,BEST BUY COMPANY INC,08651610,19.25000,5985500
85914,20021008,BBY,BEST BUY COMPANY INC,08651610,20.23000,7674800
85914,20021009,BBY,BEST BUY COMPANY INC,08651610,17.98000,7618100
85914,20021010,BBY,BEST BUY COMPANY INC,08651610,18.31000,9192200
85914,20021011,BBY,BEST BUY COMPANY INC,08651610,19.68000,5496500
85914,20021014,BBY,BEST BUY COMPANY INC,08651610,20.25000,3868400
85914,20021015,BBY,BEST BUY COMPANY INC,08651610,21.79000,6830800
85914,20021016,BBY,BEST BUY COMPANY INC,08651610,19.36000,9963100
85914,20021017,BBY,BEST BUY COMPANY INC,08651610,20.02000,8622900
85914,20021018,BBY,BEST BUY COMPANY INC,08651610,20.88000,4173700
85914,20021021,BBY,BEST BUY COMPANY INC,08651610,21.18000,3941300
85914,20021022,BBY,BEST BUY COMPANY INC,08651610,20.97000,3402000
85914,20021023,BBY,BEST BUY COMPANY INC,08651610,21.81000,2574600
85914,20021024,BBY,BEST BUY COMPANY INC,08651610,21.74000,4220900
85914,20021025,BBY,BEST BUY COMPANY INC,08651610,22.78000,3938000
85914,20021028,BBY,BEST BUY COMPANY INC,08651610,22.17000,4229000
85914,20021029,BBY,BEST BUY COMPANY INC,08651610,22.58000,4503800
85914,20021030,BBY,BEST BUY COMPANY INC,08651610,21.76000,5390700
85914,20021031,BBY,BEST BUY COMPANY INC,08651610,20.61000,7876200
85914,20021101,BBY,BEST BUY COMPANY INC,08651610,19.73000,10193500
85914,20021104,BBY,BEST BUY COMPANY INC,08651610,20.16000,6410300
85914,20021105,BBY,BEST BUY COMPANY INC,08651610,19.44000,9621400
85914,20021106,BBY,BEST BUY COMPANY INC,08651610,19.70000,5425700
85914,20021107,BBY,BEST BUY COMPANY INC,08651610,18.87000,4753300
